,Country,CountryAlpha3Code,Date,confirmed,deaths,recoveries,confirmed_inc,deaths_inc,recoveries_inc,ECR,GRTStringencyIndex,DaysSince1Cases,DaysSince100Cases,confirmed_PopPct,deaths_PopPct,recoveries_PopPct
542683,Turkey,TUR,2020-11-20,435273,12084,367592.0,5103.0,141.0,3019.0,0.0127092652197586,66.2,254,246,0.5217248095894965,0.0144840654005175,0.4406013380260714
542684,Turkey,TUR,2020-11-21,440805,12219,370825.0,5532.0,135.0,3233.0,0.0136500266557775,66.2,255,247,0.5283555485662975,0.0146458784449622,0.4444764607867362
542685,Turkey,TUR,2020-11-22,446822,12358,374637.0,6017.0,139.0,3812.0,0.0150238797552493,66.2,256,248,0.5355676158879554,0.0148124859499831,0.4490455817157972
542686,Turkey,TUR,2020-11-23,453535,12511,377891.0,6713.0,153.0,3254.0,0.0162743779421654,66.2,257,249,0.5436139193498616,0.0149958740670204,0.4529458753944867
542687,Turkey,TUR,2020-11-24,460916,12672,381569.0,7381.0,161.0,3678.0,0.0147836048217029,66.2,258,250,0.552460897727983,0.01518885110521,0.457354381894247
542688,Turkey,TUR,2020-11-25,467730,12840,385480.0,6814.0,168.0,3911.0,0.0769845851238961,66.2,259,251,0.5606282613194368,0.0153902184494079,0.4620421657225674
542689,Turkey,TUR,2020-11-26,503738,13014,388771.0,36008.0,174.0,3291.0,0.0883514843033481,66.2,260,252,0.6037879954258449,0.0155987774844699,0.4659868081615863
542690,Turkey,TUR,2020-11-27,548244,13191,392616.0,44506.0,177.0,3845.0,0.0549080336492511,66.2,261,253,0.6571335610262615,0.0158109323649641,0.4705954833904004
542691,Turkey,TUR,2020-11-28,578347,13373,396227.0,30103.0,182.0,3611.0,0.0506287747667058,66.2,262,254,0.6932154727071436,0.0160290803211785,0.4749236826755104
542692,Turkey,TUR,2020-11-29,607628,13558,400242.0,29281.0,185.0,4015.0,0.0513784749879859,66.2,263,255,0.7283121227396291,0.0162508241228249,0.4797361224788104
542693,Turkey,TUR,2020-11-30,638847,13746,404727.0,31219.0,188.0,4485.0,0.0471317858579596,66.2,264,256,0.7657316889212542,0.0164761637699035,0.4851119113998069
542694,Turkey,TUR,2020-12-01,668957,13936,409320.0,30110.0,190.0,4593.0,0.0477205560297597,66.2,265,257,0.8018219909081445,0.0167039006472701,0.4906171507563591
542695,Turkey,TUR,2020-12-02,700880,14129,414141.0,31923.0,193.0,4821.0,0.0462004908115512,66.2,266,258,0.8400853821511702,0.0169352333700688,0.4963956743657512
542696,Turkey,TUR,2020-12-03,733261,14316,418331.0,32381.0,187.0,4190.0,0.044644403561624,66.2,267,259,0.8788977391301638,0.0171593744020034,0.5014178718192575
542697,Turkey,TUR,2020-12-04,765997,14509,423142.0,32736.0,193.0,4811.0,0.0416398497644245,66.2,268,260,0.9181356044852896,0.0173907071248021,0.5071844092772093
542698,Turkey,TUR,2020-12-05,797893,14705,427242.0,31896.0,196.0,4100.0,0.0381028533901162,66.2,269,261,0.9563666331194264,0.0176256356930329,0.5120987313677523
542699,Turkey,TUR,2020-12-06,828295,14900,431253.0,30402.0,195.0,4011.0,0.0387989786247653,66.2,270,262,0.992806930728375,0.0178593656461197,0.5169063767104762
542700,Turkey,TUR,2020-12-07,860432,15103,436270.0,32137.0,203.0,5017.0,0.0385829443814269,62.5,271,263,1.031326825612224,0.0181026845203588,0.5229198288880993
542701,Turkey,TUR,2020-12-08,893630,15314,441515.0,33198.0,211.0,5245.0,0.035486722692837,62.5,272,264,1.0711184511638945,0.0183555923157502,0.5292065653185622
542702,Turkey,TUR,2020-12-09,925342,15531,447361.0,31712.0,217.0,5846.0,0.8896440451206149,62.5,273,265,1.1091289346115285,0.0186156918020058,0.5362136694505901
542703,Turkey,TUR,2020-12-10,1748567,15751,452593.0,823225.0,220.0,5232.0,0.0183613210131496,62.5,274,266,2.095858886559647,0.0188793871336934,0.5424848238841807
542704,Turkey,TUR,2020-12-11,1780673,15977,458109.0,32106.0,226.0,5516.0,0.0163623528856786,62.5,275,267,2.1343416243740307,0.0191502741562453,0.5490963850186771
542705,Turkey,TUR,2020-12-12,1809809,16199,1581565.0,29136.0,222.0,1123456.0,0.0148739452616271,62.5,276,268,2.169264475210631,0.0194163667182211,1.8956877602755329
542706,Turkey,TUR,2020-12-13,1836728,16417,1603780.0,26919.0,218.0,22215.0,0.0161248698773035,62.5,277,269,2.2015299962729062,0.0196776648196207,1.922314995700268
542707,Turkey,TUR,2020-12-14,1866345,16646,1631944.0,29617.0,229.0,28164.0,0.0172004640085301,62.5,278,270,2.237029380993788,0.0199521476876046,1.9560727926168664
542708,Turkey,TUR,2020-12-15,1898447,16881,1661191.0,32102.0,235.0,29247.0,0.0156538475922687,62.5,279,271,2.275507324347595,0.0202338222464528,1.991128689734455
542709,Turkey,TUR,2020-12-16,1928165,17121,1691113.0,29718.0,240.0,29922.0,0.0142700443167467,62.5,280,272,2.311127769198024,0.0205214898810212,2.026993652074266
542710,Turkey,TUR,2020-12-17,1955680,17364,1721607.0,27515.0,243.0,30494.0,0.0135042542747279,62.5,281,273,2.344107664886144,0.0208127533610217,2.0635442222764664
542711,Turkey,TUR,2020-12-18,1982090,17610,1753552.0,26410.0,246.0,31945.0,0.0111977760848398,62.5,282,274,2.3757630908401053,0.0211076126864543,2.1018339830526607
542712,Turkey,TUR,2020-12-19,2004285,17851,1779068.0,22195.0,241.0,25516.0,0.0101362830136433,62.5,283,275,2.4023663539619595,0.0213964789361667,2.1324178470678548
542713,Turkey,TUR,2020-12-20,2024601,18097,1800286.0,20316.0,246.0,21218.0,0.0094354393779316,62.5,284,276,2.426717419228172,0.0216913382615993,2.1578500631939868
542714,Turkey,TUR,2020-12-21,2043704,18351,1834705.0,19103.0,254.0,34419.0,0.0094221080939314,62.5,285,277,2.4496145643246705,0.0219957865081841,2.1991051978365235
542715,Turkey,TUR,2020-12-22,2062960,18602,1866815.0,19256.0,251.0,32110.0,0.009525148330554,62.5,286,278,2.4726950975382063,0.0222966389093369,2.237592730111484
542716,Turkey,TUR,2020-12-23,2082610,18861,1901307.0,19650.0,259.0,34492.0,0.0086919778547112,62.5,287,279,2.496247885118492,0.0226070802316419,2.278935363659535
542717,Turkey,TUR,2020-12-24,2100712,19115,1935292.0,18102.0,254.0,33985.0,0.0083509781445529,62.5,288,280,2.517945216455811,0.0229115284782268,2.3196702993295606
542718,Turkey,TUR,2020-12-25,2118255,19371,1970803.0,17543.0,256.0,35511.0,0.0071370066398992,62.5,289,281,2.538972521927615,0.0232183739550997,2.3622343217093835
542719,Turkey,TUR,2020-12-26,2133373,19624,1994034.0,15118.0,253.0,23231.0,0.0066584699440743,62.5,290,282,2.557093185675135,0.0235216235865405,2.390079350120458
542720,Turkey,TUR,2020-12-27,2147578,19878,2015230.0,14205.0,254.0,21196.0,0.0070763436764578,62.5,291,283,2.57411951379615,0.0238260718331254,2.415485196713421
542721,Turkey,TUR,2020-12-28,2162775,20135,2037433.0,15197.0,257.0,22203.0,0.0073077412121,62.5,292,284,2.5923348681400484,0.0241341159251424,2.442098048756428
542722,Turkey,TUR,2020-12-29,2178580,20388,2058437.0,15805.0,253.0,21004.0,0.0072028569067925,62.5,293,285,2.6112789804915195,0.0244373655565832,2.4672737612417364
542723,Turkey,TUR,2020-12-30,2194272,20642,2078629.0,15692.0,254.0,20192.0,0.0065534263755815,65.28,294,286,2.630087649331715,0.024741813803168,2.491476198230089
542724,Turkey,TUR,2020-12-31,2208652,20881,2100650.0,14380.0,239.0,22021.0,0.0055250895116116,80.09,295,287,2.647323735102937,0.0250282828225924,2.517870902316881
542725,Turkey,TUR,2021-01-01,2220855,21093,2114760.0,12203.0,212.0,14110.0,0.0050340972283198,80.09,296,288,2.6619504357055943,0.0252823892331278,2.5347833619992133
542726,Turkey,TUR,2021-01-02,2232035,21295,2126432.0,11180.0,202.0,11672.0,0.0044251098213066,80.09,297,289,2.6753509530159043,0.0255245094922228,2.5487735979603885
542727,Turkey,TUR,2021-01-03,2241912,21488,2136534.0,9877.0,193.0,10102.0,0.0061086251378288,80.09,298,290,2.687189674793537,0.0257558422150216,2.560882008145429
542728,Turkey,TUR,2021-01-04,2255607,21685,2146430.0,13695.0,197.0,9896.0,0.0064257647719661,80.09,299,291,2.703604709191094,0.0259919693983964,2.572743503610798
542729,Turkey,TUR,2021-01-05,2270101,21879,2155338.0,14494.0,194.0,8908.0,0.0060922399487952,80.09,300,292,2.7209774370887363,0.0262245007363392,2.5834207673138607
542730,Turkey,TUR,2021-01-06,2283931,22070,2164040.0,13830.0,191.0,8702.0,0.0053289700958567,65.28,301,293,2.737554284530739,0.0264534362288499,2.5938511162972526
542731,Turkey,TUR,2021-01-07,2296102,22264,2172251.0,12171.0,194.0,8211.0,0.0049993423637102,65.28,302,294,2.7521426294487874,0.0266859675667926,2.603692945244923
542732,Turkey,TUR,2021-01-08,2307581,22450,2182145.0,11479.0,186.0,9894.0,0.0041328993435116,65.28,303,295,2.765901532687164,0.0269089099835831,2.615552043480004
542733,Turkey,TUR,2021-01-09,2317118,22631,2190047.0,9537.0,181.0,7902.0,0.0039436921209883,65.28,304,296,2.7773327253158246,0.0271258593246534,2.625023500348168
542734,Turkey,TUR,2021-01-10,2326256,22807,2198150.0,9138.0,176.0,8103.0,0.0043933255841146,65.28,305,297,2.788285670502016,0.0273368155900036,2.6347358788602824
542735,Turkey,TUR,2021-01-11,2336476,22981,2208451.0,10220.0,174.0,10301.0,0.0041982027634779,65.28,306,298,2.800535517274052,0.0275453746250656,2.6470828134589857
542736,Turkey,TUR,2021-01-12,2346285,23152,2218464.0,9809.0,171.0,10013.0,0.0040719690915638,65.28,307,299,2.81229273322189,0.0277503378146956,2.659084546896207
542737,Turkey,TUR,2021-01-13,2355839,23325,2227927.0,9554.0,173.0,9463.0,0.003804164885631,65.28,308,300,2.823744302308,0.0279576982346136,2.670427042004209
542738,Turkey,TUR,2021-01-14,2364801,23495,2236938.0,8962.0,170.0,9011.0,0.0035157292304934,65.28,309,301,2.83448629122884,0.0281614628090996,2.6812277630671075
542739,Turkey,TUR,2021-01-15,2373115,23664,2246047.0,8314.0,169.0,9109.0,0.0031814724528731,73.61,310,302,2.844451577536346,0.0283640287684415,2.692145948414121
542740,Turkey,TUR,2021-01-16,2380665,23832,2254052.0,7550.0,168.0,8005.0,0.0027034463059691,73.61,311,303,2.8535011218738093,0.0285653961126393,2.7017408626421204
542741,Turkey,TUR,2021-01-17,2387101,23997,2262864.0,6436.0,165.0,8812.0,0.0024556983554528,73.61,312,304,2.861215408940818,0.0287631676114051,2.712303059291356
542742,Turkey,TUR,2021-01-18,2392963,24161,2270769.0,5862.0,164.0,7905.0,0.0028491873881877,73.61,313,305,2.8682416909151502,0.0289597404950268,2.721778112004952
542743,Turkey,TUR,2021-01-19,2399781,24328,2277987.0,6818.0,167.0,7218.0,0.0026814946863902,73.61,314,306,2.8764138489671804,0.0291599092240806,2.730429716114596
542744,Turkey,TUR,2021-01-20,2406216,24487,2283919.0,6435.0,159.0,5932.0,0.0026136473201074,73.61,315,307,2.884126937419045,0.0293504890319822,2.7375399011490105
542745,Turkey,TUR,2021-01-21,2412505,24640,2290032.0,6289.0,153.0,6113.0,0.0024733627495072,73.61,316,308,2.8916650280598803,0.0295338771490195,2.7448670355244955
542746,Turkey,TUR,2021-01-22,2418472,24789,2296050.0,5967.0,149.0,6018.0,0.0024213635717096,73.61,317,309,2.898817164624336,0.0297124708054807,2.7520803014612976
542747,Turkey,TUR,2021-01-23,2424328,24933,2301861.0,5856.0,144.0,5811.0,0.0021766856629961,73.61,318,310,2.9058362549078045,0.0298850713862217,2.7590454540632843
542748,Turkey,TUR,2021-01-24,2429605,25073,2307721.0,5277.0,140.0,5860.0,0.0023221881746209,73.61,319,311,2.912161347022877,0.0300528775063866,2.7660693388073287
542749,Turkey,TUR,2021-01-25,2435247,25210,2314403.0,5642.0,137.0,6682.0,0.0029167472539746,64.35,320,312,2.9189239336655217,0.0302170877811194,2.77407848519977
542750,Turkey,TUR,2021-01-26,2442350,25344,2322511.0,7103.0,134.0,8108.0,0.0030663090875591,69.91,321,313,2.9274376970336013,0.0303777022104201,2.7837968567876046
542751,Turkey,TUR,2021-01-27,2449839,25476,2331314.0,7489.0,132.0,8803.0,0.0029712156594781,69.91,322,314,2.9364141258472785,0.0305359194094327,2.794348265900544
542752,Turkey,TUR,2021-01-28,2457118,25605,2340216.0,7279.0,129.0,8902.0,0.0028130517134301,69.91,323,315,2.9451388454807086,0.0306905407630132,2.8050183379127422
542753,Turkey,TUR,2021-01-29,2464030,25736,2348309.0,6912.0,131.0,8093.0,0.0027885212436535,69.91,324,316,2.9534236733562778,0.0308475593468818,2.814718730273417
542754,Turkey,TUR,2021-01-30,2470901,25865,2355409.0,6871.0,129.0,7100.0,0.0026557114186283,73.61,325,317,2.9616593580109414,0.0310021807004623,2.8232288977960645
542755,Turkey,TUR,2021-01-31,2477463,25993,2362415.0,6562.0,128.0,7006.0,0.0031156872978526,73.61,326,318,2.969524670586098,0.0311556034388987,2.8316263954951726
542756,Turkey,TUR,2021-02-01,2485182,26117,2370431.0,7719.0,124.0,8016.0,0.0031365912033807,68.06,327,319,2.9787767808829035,0.031304231716759,2.8412344944897563
542757,Turkey,TUR,2021-02-02,2492977,26237,2379070.0,7795.0,120.0,8639.0,0.0032499297025203,68.06,328,320,2.9881199859306555,0.0314480655340432,2.8515893307190736
542758,Turkey,TUR,2021-02-03,2501079,26354,2387384.0,8102.0,117.0,8314.0,0.0031622351792965,68.06,329,321,2.997831165827626,0.0315883035058953,2.86155461702658
542759,Turkey,TUR,2021-02-04,2508988,26467,2396199.0,7909.0,113.0,8815.0,0.0031490784332168,68.06,330,322,3.007311013001798,0.0317237470171713,2.872120409521248
542760,Turkey,TUR,2021-02-05,2516889,26577,2404416.0,7901.0,110.0,8217.0,0.0031376036050854,68.06,331,323,3.0167812712548177,0.0318555946830151,2.881969430159782
542761,Turkey,TUR,2021-02-06,2524786,26685,2412505.0,7897.0,108.0,8089.0,0.0026418080581878,68.06,332,324,3.0262467350472613,0.0319850451185709,2.8916650280598803
542762,Turkey,TUR,2021-02-07,2531456,26797,2420706.0,6670.0,112.0,8201.0,0.0032009246852404,68.06,333,325,3.0342414980579737,0.0321192900147028,2.9014948708561104
542763,Turkey,TUR,2021-02-08,2539559,26900,2429273.0,8103.0,103.0,8567.0,0.00340059041747,69.44,334,326,3.0439538765700886,0.0322427473745384,2.9117634067950573
542764,Turkey,TUR,2021-02-09,2548195,26998,2437382.0,8636.0,98.0,8109.0,0.0033914202013582,69.44,335,327,3.054305116953974,0.0323602116586538,2.921482976998036
542765,Turkey,TUR,2021-02-10,2556837,27093,2445285.0,8642.0,95.0,7903.0,0.0029685114850888,69.44,336,328,3.0646635490287237,0.0324740800973371,2.930955632481344
542766,Turkey,TUR,2021-02-11,2564427,27187,2453096.0,7590.0,94.0,7811.0,0.0030271869700326,69.44,337,329,3.073761037971948,0.0325867499208764,2.9403180153714
542767,Turkey,TUR,2021-02-12,2572190,27284,2461204.0,7763.0,97.0,8108.0,0.0029958906612652,69.44,338,330,3.0830658873350907,0.0327030155898478,2.950036386959235
542768,Turkey,TUR,2021-02-13,2579896,27377,2468419.0,7706.0,93.0,7215.0,0.0024369199378579,69.44,339,331,3.0923024156350234,0.032814486798243,2.9586843952234467
542769,Turkey,TUR,2021-02-14,2586183,27471,2475329.0,6287.0,94.0,6910.0,0.0030720950528249,69.44,340,332,3.099838109045571,0.0329271566217823,2.966966825868728
542770,Turkey,TUR,2021-02-15,2594128,27562,2482435.0,7945.0,91.0,7106.0,0.0030476522361271,72.22,341,333,3.109361106364928,0.0330362305998895,2.97548418508224
542771,Turkey,TUR,2021-02-16,2602034,27652,2489624.0,7906.0,90.0,7189.0,0.002815105413688,72.22,342,334,3.118837357693668,0.0331441059628526,2.9841010293527064
542772,Turkey,TUR,2021-02-17,2609359,27738,2496833.0,7325.0,86.0,7209.0,0.0027750110276125,72.22,343,335,3.1276172136237235,0.0332471868652396,2.9927418459260537
542773,Turkey,TUR,2021-02-18,2616600,27821,2504050.0,7241.0,83.0,7217.0,0.0028353588626461,72.22,344,336,3.13629638588168,0.0333466719221945,3.0013922514205538
542774,Turkey,TUR,2021-02-19,2624019,27903,2511548.0,7419.0,82.0,7498.0,0.0029942618555733,72.22,345,337,3.145188911635275,0.0334449583640053,3.010379467770527
542775,Turkey,TUR,2021-02-20,2631876,27983,2518758.0,7857.0,80.0,7210.0,0.0024871992449493,72.22,346,338,3.154606430821957,0.0335408475755281,3.019021482959019
542776,Turkey,TUR,2021-02-21,2638422,28060,2523760.0,6546.0,77.0,5002.0,0.0030715329086856,72.22,347,339,3.162452565554809,0.0336331409416188,3.0250169559094813
542777,Turkey,TUR,2021-02-22,2646526,28138,2529450.0,8104.0,78.0,5690.0,0.0034411148804129,72.22,348,340,3.172166142682068,0.0337266329228535,3.03183707607904
542778,Turkey,TUR,2021-02-23,2655633,28213,2534996.0,9107.0,75.0,5546.0,0.00360027157367,72.22,349,341,3.1830819307987936,0.0338165290586562,3.038484595667857
542779,Turkey,TUR,2021-02-24,2665194,28285,2540293.0,9561.0,72.0,5297.0,0.0035914833967058,72.22,350,342,3.1945418901909117,0.0339028293490267,3.04483366008581
542780,Turkey,TUR,2021-02-25,2674766,28358,2546503.0,9572.0,73.0,6210.0,0.0034414225393921,72.22,351,343,3.206015034349613,0.0339903282545412,3.0522770601302667
542781,Turkey,TUR,2021-02-26,2683971,28432,2556785.0,9205.0,74.0,10282.0,0.0034251487814138,72.22,352,344,3.217048286750454,0.0340790257751998,3.064601221041233
542782,Turkey,TUR,2021-02-27,2693164,28503,2565723.0,9193.0,71.0,8938.0,0.0031279194285978,72.22,353,345,3.228067155769567,0.0341641274504263,3.075314443198617
542783,Turkey,TUR,2021-02-28,2701588,28569,2572234.0,8424.0,66.0,6511.0,0.0036611800170862,72.22,354,346,3.238164289742917,0.0342432360499326,3.0831186264014283
542784,Turkey,TUR,2021-03-01,2711479,28638,2578181.0,9891.0,69.0,5947.0,0.0043655141714171,66.67,355,347,3.2500197921325658,0.034325940494871,3.090246790663004
542785,Turkey,TUR,2021-03-02,2723316,28706,2586073.0,11837.0,68.0,7892.0,0.0042301370828798,64.81,356,348,3.2642077995925067,0.0344074463246654,3.099706261379727
542786,Turkey,TUR,2021-03-03,2734836,28771,2593264.0,11520.0,65.0,7191.0,0.0041399191761406,64.81,357,349,3.2780158460517885,0.0344853563090276,3.108325502880482
542787,Turkey,TUR,2021-03-04,2746158,28839,2601137.0,11322.0,68.0,7873.0,0.0041155680044628,64.81,358,350,3.291586566712552,0.034566862138822,3.1177621999094685
542788,Turkey,TUR,2021-03-05,2757460,28901,2608848.0,11302.0,62.0,7711.0,0.0042684209381096,64.81,359,351,3.305133315070434,0.0346411762777522,3.1270047212851217
542789,Turkey,TUR,2021-03-06,2769230,28965,2616139.0,11770.0,64.0,7291.0,0.004039751122153,64.81,360,352,3.319241015315725,0.0347178876469704,3.13574382430028
542790,Turkey,TUR,2021-03-07,2780417,29030,2623924.0,11187.0,65.0,7785.0,0.0047528841896737,64.81,361,353,3.3326499229320428,0.0347957976313327,3.1450750431965915
542791,Turkey,TUR,2021-03-08,2793632,29094,2632030.0,13215.0,64.0,8106.0,0.0049236978957858,64.81,362,354,3.348489622060464,0.0348725090005509,3.1547910175541385
542792,Turkey,TUR,2021-03-09,2807387,29160,2640669.0,13755.0,66.0,8639.0,0.005184892570921,72.22,363,355,3.3649765733666634,0.0349516176000572,3.165145853783456
542793,Turkey,TUR,2021-03-10,2821943,29227,2649862.0,14556.0,67.0,9193.0,0.0049774215850568,72.22,364,356,3.382423615403235,0.0350319248147075,3.1761647228025685
542794,Turkey,TUR,2021-03-11,2835989,29290,2659093.0,14046.0,63.0,9231.0,0.0052683561184476,72.22,365,357,3.3992593637163493,0.0351074375687817,3.1872291391971546
542795,Turkey,TUR,2021-03-12,2850930,29356,2670273.0,14941.0,66.0,11180.0,0.0052902035476143,72.22,366,358,3.4171678725833745,0.035186546168288,3.200629656507465
542796,Turkey,TUR,2021-03-13,2866012,29421,2685560.0,15082.0,65.0,15287.0,0.0046678101836279,72.22,367,359,3.435245386185709,0.0352644561526503,3.2189528862143257
542797,Turkey,TUR,2021-03-14,2879390,29489,2701076.0,13378.0,68.0,15516.0,0.0053841264990153,72.22,368,360,3.451280459582608,0.0353459619824447,3.237550598789171
542798,Turkey,TUR,2021-03-15,2894893,29552,2716969.0,15503.0,63.0,15893.0,0.0057857060692743,72.22,369,361,3.4698625901605804,0.0354214747365189,3.256600189273317
542799,Turkey,TUR,2021-03-16,2911642,29623,2734862.0,16749.0,71.0,17893.0,0.0064953040243271,72.22,370,362,3.4899381952080204,0.0355065764117454,3.2780470100455337
542800,Turkey,TUR,2021-03-17,2930554,29696,2752023.0,18912.0,73.0,17161.0,0.0068413685603472,72.22,371,363,3.5126064048120083,0.0355940753172599,3.2986164445323163
542801,Turkey,TUR,2021-03-18,2950603,29777,2770638.0,20049.0,81.0,18615.0,0.0071273566792957,72.22,372,364,3.5366374398347635,0.0356911631439267,3.320928665438525
542802,Turkey,TUR,2021-03-19,2971633,29864,2788757.0,21030.0,87.0,18119.0,0.0070873489424838,72.22,373,365,3.561844316313817,0.0357954426614578,3.342646373233294
542803,Turkey,TUR,2021-03-20,2992694,29959,2807572.0,21061.0,95.0,18815.0,0.0068259568134931,72.22,374,366,3.587088349862336,0.0359093111001411,3.36519831716831
542804,Turkey,TUR,2021-03-21,3013122,30061,2825187.0,20428.0,102.0,17615.0,0.0073730834662519,72.22,375,367,3.6115736600246806,0.0360315698448326,3.386311922930485
542805,Turkey,TUR,2021-03-22,3035338,30178,2844681.0,22216.0,117.0,19494.0,0.0086257280078858,72.22,376,368,3.63820209406456,0.0361718078166847,3.4096777265483005
542807,Turkey,TUR,2021-03-24,3091282,30462,2881643.0,29762.0,146.0,17761.0,0.0092942022112507,72.22,378,370,3.705257419682448,0.0365122145175906,3.453980939502118
542808,Turkey,TUR,2021-03-25,3120013,30619,2900829.0,28731.0,157.0,19186.0,0.0093207944966895,72.22,379,371,3.7396948313857137,0.0367003970952041,3.476977569655572
542809,Turkey,TUR,2021-03-26,3149094,30772,2921037.0,29081.0,153.0,20208.0,0.0095332181255942,72.22,380,372,3.774551758389392,0.0368837852122414,3.501199184486228
542810,Turkey,TUR,2021-03-27,3179115,30923,2939929.0,30021.0,151.0,18892.0,0.0091402796061168,72.22,381,373,3.810535383628464,0.0370647760989907,3.523843421787336
542811,Turkey,TUR,2021-03-28,3208173,31076,2957093.0,29058.0,153.0,17164.0,0.0101004528122392,72.22,382,374,3.845364742483829,0.037248164216028,3.5444164521195503
542812,Turkey,TUR,2021-03-29,3240577,31230,2975108.0,32404.0,154.0,18015.0,0.0115112216126942,72.22,383,375,3.8842046676111353,0.0374327509482094,3.5660095039393385
542813,Turkey,TUR,2021-03-30,3277880,31385,2995033.0,37303.0,155.0,19925.0,0.0119900667504606,72.22,384,376,3.928916608329069,0.0376185362955348,3.589891910684233
542814,Turkey,TUR,2021-03-31,3317182,31537,3014226.0,39302.0,152.0,19193.0,0.0123014052288961,72.22,385,377,3.976024580719928,0.0378007257974281,3.612896931143695
542815,Turkey,TUR,2021-04-01,3357988,31713,3035043.0,40806.0,176.0,20817.0,0.0125992111943222,72.22,386,378,4.024935270287416,0.0380116820627783,3.637848502597069
542816,Turkey,TUR,2021-04-02,3400296,31892,3059462.0,42308.0,179.0,24419.0,0.0131623835101415,72.22,387,379,4.075646279801243,0.0382262341735605,3.6671174857992574
542817,Turkey,TUR,2021-04-03,3445052,32078,3082676.0,44756.0,186.0,23214.0,0.0121908174390401,72.22,388,380,4.129291499187668,0.038449176590351,3.694942137752883
542818,Turkey,TUR,2021-04-04,3487050,32263,3105350.0,41998.0,185.0,22674.0,0.0122025781104371,72.22,389,381,4.179630938006846,0.0386709203919974,3.72211953752873
542819,Turkey,TUR,2021-04-05,3529601,32456,3130977.0,42551.0,193.0,25627.0,0.0140480467905579,72.22,390,382,4.230633211000674,0.0389022531147962,3.752836447824912
542820,Turkey,TUR,2021-04-06,3579185,32667,3159475.0,49584.0,211.0,28498.0,0.0152939845244097,72.22,391,383,4.2900653443025,0.0391551609101875,3.786994582199618
542821,Turkey,TUR,2021-04-07,3633925,32943,3194978.0,54740.0,276.0,35503.0,0.0153940986674188,72.22,392,384,4.35567753728697,0.0394859786899412,3.829549015658289
542822,Turkey,TUR,2021-04-08,3689866,33201,3232892.0,55941.0,258.0,37914.0,0.0151200612705177,72.22,393,385,4.422729267059425,0.0397952213971022,3.874993310229228
542823,Turkey,TUR,2021-04-09,3745657,33454,3268678.0,55791.0,253.0,35786.0,0.0140632204176731,72.22,394,386,4.489601204560275,0.040098471028543,3.91788695177366
542824,Turkey,TUR,2021-04-10,3798333,33702,3301217.0,52676.0,248.0,32539.0,0.0133421687882553,72.22,395,387,4.5527394558874565,0.0403957275842636,3.9568886899454103
542825,Turkey,TUR,2021-04-11,3849011,33939,3331411.0,50678.0,237.0,30194.0,0.014175589521568,72.22,396,388,4.6134828741568565,0.0406797993733999,3.9930796756044
542826,Turkey,TUR,2021-04-12,3903573,34182,3372629.0,54562.0,243.0,41218.0,0.0151622628806993,72.22,397,389,4.678881713645688,0.0409710628534004,4.04248419461123
542827,Turkey,TUR,2021-04-13,3962760,34455,3424733.0,59187.0,273.0,52104.0,0.0158467835548961,83.33,398,390,4.749824148175681,0.0412982847877219,4.104936838076024
542828,Turkey,TUR,2021-04-14,4025557,34734,3480146.0,62797.0,279.0,55413.0,0.0152525476598641,83.33,399,391,4.825093583375639,0.0416326984129077,4.1713556990524285
542829,Turkey,TUR,2021-04-15,4086957,35031,3535040.0,61400.0,297.0,54894.0,0.0154349556405903,83.33,400,392,4.898688553219381,0.041988687110686,4.23715247876908
542830,Turkey,TUR,2021-04-16,4150039,35320,3591550.0,63082.0,289.0,56510.0,0.0150856413638522,83.33,401,393,4.97429959373539,0.0423350868873121,4.304886220558491
542831,Turkey,TUR,2021-04-17,4212645,35608,3643734.0,62606.0,288.0,52184.0,0.0132463096225767,83.33,402,394,5.049340093442838,0.0426802880487941,4.367434753234807
542832,Turkey,TUR,2021-04-18,4268447,35926,3687590.0,55802.0,318.0,43856.0,0.0129201557381408,83.33,403,395,5.116225215710273,0.0430614476645972,4.420001218991602
542833,Turkey,TUR,2021-04-19,4323596,36267,3736537.0,55149.0,341.0,48947.0,0.014115102336111,83.33,404,396,5.182327642288652,0.0434701754287131,4.478669834446677
542834,Turkey,TUR,2021-04-20,4384624,36613,3792129.0,61028.0,346.0,55592.0,0.0141327967916975,83.33,405,397,5.255476727298814,0.0438848962685492,4.545303247533864
542835,Turkey,TUR,2021-04-21,4446591,36975,3844342.0,61967.0,362.0,52213.0,0.0123220237705694,83.33,406,398,5.329751311929223,0.0443187949506898,4.607886540049358
542836,Turkey,TUR,2021-04-22,4501382,37329,3909935.0,54791.0,354.0,65593.0,0.0109828492671806,83.33,407,399,5.395424634286039,0.0447431047116782,4.686507303192038
542837,Turkey,TUR,2021-04-23,4550820,37672,3970111.0,49438.0,343.0,60176.0,0.0089205901354041,83.33,408,400,5.454681769776835,0.0451542297060821,4.758635168099481
542838,Turkey,TUR,2021-04-24,4591416,38011,4022408.0,40596.0,339.0,52297.0,0.0083967560334328,83.33,409,401,5.503340750164075,0.04556056023991,4.821319144287074
542839,Turkey,TUR,2021-04-25,4629969,38358,4073644.0,38553.0,347.0,51236.0,0.0080588012576325,83.33,410,402,5.549550959812052,0.0459764796948901,4.882731389806845
